User|Tweet
SkinnyLana|@Anorexicist_ well seems to me everyone that doesnt needs some glasses or maybe just a new pair of eyes!! Ur perfect💞
SkinnyLana|Fat o Gorda. Esa es la cuestion
SkinnyLana|@Anorexicist_ skinny skinny skinny 💗i admire ur body, just know that
SkinnyLana|@MuyPsicotica no lo podias haber dicho mas claro
SkinnyLana|I crave bones so badly it scares me💀💀 http://t.co/L6l7jNkbxb
SkinnyLana|@MuyPsicotica claro que si, pero la vida es injusta
SkinnyLana|I just need neck kisses
SkinnyLana|@BrokenIife_ me 2 :((, im just a fat failure
SkinnyLana|@BrokenIife_ babe.. I wish i knew. Not me
SkinnyLana|@Anorexicist_ i envy ur body hun, u are flawless💞
SkinnyLana|Wow http://t.co/zGviunqUAC
SkinnyLana|I been so depress lately that i can't focuse.. Things that use to be easy now became complicated and exhausting
SkinnyLana|Reasons why nobody wants to go shopping with me: http://t.co/m0jRI6kgvJ
SkinnyLana|God let this be me? http://t.co/pg52vne4HM
SkinnyLana|😓😓 http://t.co/u0GScfF7ZY
SkinnyLana|I read about girls complaining of size 0 jeans not fitting them properly and i just wanna bang my head against the wall
SkinnyLana|@Anorexicist_ amazing
SkinnyLana|Once i start thinking... There's no turning back
SkinnyLana|Skinny is the answer to all my questions?
SkinnyLana|I often think that if i was skinny i would be a totally different person, in a good way, my life would be absolutely perfect
SkinnyLana|@Hell_exists_ and i love u for a thousand more💞🎶 love the song
SkinnyLana|@s0cietykilledme Dont
SkinnyLana|I'm so glad that tommorow is Monday, new week, new diet, new me.
SkinnyLana|@lost_withscars u are gorgeous for god sakee!! Look at ur eyes💞
SkinnyLana|"""Rawr"" means ""I love you"" in dinosaur, i'm bored okey?"
SkinnyLana|I'm trying this tommorow!! Wish me luck xxx http://t.co/YGwjPZ5rBw
SkinnyLana|@_worthless_girl stay strong, little kids don't know what they are talking about babe
SkinnyLana|I'm laying in my bed, with a blanket and my teddy bear, listening to Lana. I believe i'm in paradise now.
SkinnyLana|@loljustleave don't!!! If u need someone count on me
SkinnyLana|I'm so afraid of posting pictures of myself.. Everyone is just so pretty and skinny
SkinnyLana|@suicial_ u are truly beautiful💗
SkinnyLana|"""Take a lover who looks at you like maybe you are magic"" -Frida Kahlo"
SkinnyLana|#inspiration#transformation http://t.co/wn7kOXqm1Z
SkinnyLana|"""Monsters are real"" http://t.co/KkWKlIGP06"
SkinnyLana|I don't eat food, i eat numbers.
SkinnyLana|Everything was better when i was skinny. More friends, better grades.. I'm not crazy
SkinnyLana|Can it get any worse?
SkinnyLana|•I crave for bones•
SkinnyLana|@Meoweoweo ur welcomee :))
SkinnyLana|I'll will never look like this http://t.co/ZNqVxKJB5w
SkinnyLana|@Meoweoweo looooove ur hair!!
SkinnyLana|How i feel every morning: http://t.co/ZKxMJ2eY3P
SkinnyLana|"""Silence is a girls loudest cry"""
SkinnyLana|•••• http://t.co/8Cfj32PEpk
SkinnyLana|Overthinking is suicide
SkinnyLana|Lana Del Rey is my life #QueenB http://t.co/5OQgQXaBSW
SkinnyLana|Want this so badly http://t.co/jR947Usy1k
SkinnyLana|"""Too FAT for an eating disorder"" this words should be written in my forehead"
SkinnyLana|I wonder if all the pretty girls ever get tired of being pretty all the time.
SkinnyLana|I only know that i'm hungry all the time &amp; i hate myself because of that
SkinnyLana|#thinspo http://t.co/uilPE3xHFJ
SkinnyLana|I NEED to be skinny
SkinnyLana|I need people who understand me
SuicidalThough5|Sometimes I want to post a sad tweet on my personal account just to see if anyone would actually react and care.
SuicidalThough5|The sad truth http://t.co/xmTZz6CyqT
SuicidalThough5|I wish I could post how I really feel on my personal tumblr so people know how I feel #fuck
SuicidalThough5|@JordynLauzon :( &lt;3
SuicidalThough5|#3 if I were to reveal who I was people would be shocked. I seem like the happiest person in the world #fake
SuicidalThough5|#2 I attepmted to commit suicide once, i thought it was for the better that it failed but i was wrong #suicidal
SuicidalThough5|#1 I've thought about commiting suicide many times #fuck
SuicidalThough5|Favorite for a confession #favorite
trvpical|not sad, not happy, kinda blah
trvpical|wheres bae
trvpical|when i care, i care way too much
trvpical|update: still hating everything &amp; everybody
trvpical|your opinion will never be relevant to me
trvpical|im boring but i got good music taste so whatever
trvpical|I show love by being a fucking asshole
trvpical|still heartless, still dont give a fuck
trvpical|feelings are so 2015
trvpical|it's almost 2016 and you still aint 💩
trvpical|who else wanna waste my time in 2015, ya only got 15 days left
trvpical|mood https://t.co/asdNCe6jAp
trvpical|i used to pull all-nighters and now i can barely pull all-dayers
trvpical|Jumpman Jumpman can I get a text or something wow
trvpical|mood: i aint even trippin
trvpical|Drake &amp; Future mixtape about to drop tonight? 👀
trvpical|New life, who dis?
trvpical|#KanyeForPresident
trvpical|I'm an asshole with a really big heart
trvpical|BEHIND EVERY STRONG MAN THERE IS A STRONG WOMAN http://t.co/dJ4uqiQLPT
trvpical|Exams are about to hit me like http://t.co/dR535YuQ4F
trvpical|Mayweather not fazed http://t.co/kMyNtkjLo7
trvpical|My trust no one game is strong as fuck
trvpical|when u get to sleep in late 😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊
trvpical|oh u dont fuck with me? lol who r u again
trvpical|when someone who fucks u over texts u like nothing happened 😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊
trvpical|i almost feel like a different person at night
trvpical|Black sand beach or pink sand beach? http://t.co/nk7rag9b2p
trvpical|annoyed of everything lately
trvpical|kinda sad, kinda dont care anymore
trvpical|PARTYNEXTDOOR - Break From Toronto
trvpical|7 billion ppl in the world &amp; u think i need u? lol nah
trvpical|100% true http://t.co/KgnpbaGtOi
trvpical|sleeping at night just isn't my thing
trvpical|u need someone who goes out of their way to make it obvious that they want u in their life
trvpical|i crave ur attention tbh
trvpical|kinda tired of everyone's bullshit lately
trvpical|i don't have time to be worrying bout what ur doing
trvpical|music &gt; people
trvpical|somewhere between fuck you and go fuck yourself bitch
trvpical|i can't trust anybody anymore
trvpical|pet peeve: when u waste my time
trvpical|Big Sean - I Know (Ft. Jhene Aiko)
trvpical|i fucking hate you, but i love you
trvpical|summer needs to hurry the fuck up
trvpical|same shit, different day
trvpical|i either care a lot or give no fucks
trvpical|if they ain't loyal, they ain't worth it
trvpical|ready for sleepless summer nights
trvpical|less people u talk to, less problems ur gonna have
trvpical|nobody understands me but I like it that way
trvpical|PARTYNEXTDOOR - Wednesday Night Interlude
trvpical|dont waste my fucking time
trvpical|i have hella trust issues
trvpical|sincerest apologies for my lack of caring
trvpical|loyalty is priceless
trvpical|cant wait for that Kendrick Lamar album to drop
trvpical|fav if u just dont give a fuck
trvpical|:) to :( in seconds
trvpical|right person, wrong time
trvpical|the internet is just filled with a bunch of niggas who wanna be you &amp; a bunch of basic bitches
trvpical|Give no fucks.
trvpical|Lazy Sundays &gt;
trvpical|lets go on a sex trip http://t.co/R0ZRGU7ThW
trvpical|i want both my absence &amp; presence to mean something to u
trvpical|RIP to all the money I be spending on food.
trvpical|r u from europe because europiece of shit
trvpical|i know what my priorities are and you're not one of them
trvpical|zone out all the irrelevant shit and just focus on you
trvpical|tru http://t.co/vrIVaNkLMy
trvpical|my ex asked me where im movin i said onto better things
trvpical|blocking people on social media is such a gratifying feeling
trvpical|if I'm texting u and my phone is under 20% battery its real
trvpical|Blunt after blunt
trvpical|"i only got 2 moods: 

pissed off 

stressed out"
trvpical|i just wanna sleep for a week
trvpical|when that shit is real you just know....
trvpical|i don't mind, cause you don't matter
trvpical|determined to make this summer my best yet
trvpical|me every night http://t.co/Nk42M4rYT9
trvpical|sometimes you just gotta be heartless
trvpical|quit ur bitching i dont even fuck with u
trvpical|I get pissed off for no reason
trvpical|dont worry about me. worry about ur eyebrows
trvpical|i'm working on me
trvpical|not the type to chase u
trvpical|i try not to think about it
trvpical|Drake - Know Yourself
trvpical|lmaoooooo http://t.co/eNLWGbnQLP
trvpical|my mood is always either laid back or stressed af
trvpical|"i'm not ""anti social"" i just don't fuck with everyone"
trvpical|"""u changed""

""... lol i know"""
trvpical|kinda miss some old friends but whatever
trvpical|listening to ur opinion like http://t.co/QuufbSaesG
trvpical|lowkey miss what we used to have
trvpical|idc like i used to
trvpical|Drake - Jungle
trvpical|cost $0.00 to cut u off
trvpical|Drake - Preach feat. Partynextdoor
trvpical|Every time Drake drops music it breaks the Internet. Tells you everything you needa know about who runs rap..
trvpical|"is ""fuck you"" an emotion? because i feel it all the time"
trvpical|just laugh at that bitch, don't worry bout her
trvpical|"constantly torn between ""treat others how u wanna be treated"" and ""treat others how they treat u"""
trvpical|valentine’s day? more like saturday
trvpical|sorry but i'm busy wasting my life
trvpical|all the time http://t.co/dgy4ox56Qf
trvpical|idgaf 90% of the time
trvpical|Migos, Lil B, J Cole, Partynextdoor, Kendrick &amp; Gambino need to preform @ the 2016 Grammy's
trvpical|drake a lil bitch for never going to any award shows
trvpical|Kanye was about four five seconds from snatching that microphone. http://t.co/Q3VNpKqYhA
trvpical|Sam Smith is a great singer
trvpical|GOAT https://t.co/n3SxvEkgOO
trvpical|when u have to be at the grammys at 8 and ur quincenera party at 9:00 http://t.co/LSSgOVoOYJ
trvpical|💯 http://t.co/HyLz9lD9xU
trvpical|u ever read a tweet and be like.. bitch just shut up
trvpical|i overthink myself into bad moods
trvpical|http://t.co/85hgMYcwRA
trvpical|i'm a nice asshole ok
trvpical|my mind is a mess and i need a break from life
trvpical|i would speak my mind but u cant handle it
trvpical|Kanye level http://t.co/EhkZimXf0t
trvpical|don't start missing me after i'm done missing you
trvpical|everything gets too boring and predictable
trvpical|lmaoooo http://t.co/yHiwpLX4yC
trvpical|we're all a little fucked up it's just some ppl hide it better than others
trvpical|i need more sleep and more money
trvpical|http://t.co/rY3PxDiaV4
trvpical|I go 0 to annoyed af real quick
trvpical|"""you look tired. you look so serious. you look mad."" dude thats just how my face is"
trvpical|u went from worth it to worthless real quick
trvpical|http://t.co/02518m8hSa
trvpical|discovering new music is life
trvpical|i talk to like 1% of my contact list lol
trvpical|forreal though http://t.co/7soTynUw2G
trvpical|my sleeping schedule hella fucked up
trvpical|*favs ur sexual tweet to let u know i'm down*
trvpical|imagine if you could watch a trailer for ur 2015
trvpical|maybe i'd sleep better next to you
trvpical|idk, idc, idgaf
trvpical|forever grateful http://t.co/bQrllhfGAd
trvpical|ur calling me crazy like i didnt already know that
trvpical|☝️ http://t.co/UECRAnTe37
trvpical|I just need something real, something worth it
trvpical|been realizing a lot lately.
trvpical|"person: ""u know _____ talks shit about u right?""

me: http://t.co/2FOzbKcUtJ"
trvpical|I don't have trust issues.. i just know what people are capable of.
trvpical|kinda feels nice when people actually miss u
trvpical|stop making fuckboys feel relevant and stop making hoes think they're important
trvpical|a few real friends &gt; 20 fake friends
trvpical|it's life http://t.co/xIuuIIzuKL
trvpical|rather listen to music than hear ur bullshit
trvpical|yup http://t.co/fXJolamomE
trvpical|new year.. and i still don't fuck with u
trvpical|The only bath bomb I need http://t.co/UQUQzvbKKX
trvpical|i lose feelings just as fast as i catch them
trvpical|I like my music at a volume where i can't hear u bitching
trvpical|keep this in mind http://t.co/SFwsgmRiSE
trvpical|honestly my feelings confuse the shit outta me
trvpical|if we're not on good terms by December 31st ur being left in 2014
trvpical|do u still heart eyes me
trvpical|i need a hug………e bottle of vodka
trvpical|i'm just saying http://t.co/Ghr5yBgHyH
trvpical|the truth http://t.co/mHwTMVJyu5
trvpical|fav if ur loyal
trvpical|mentally I really don't fuck with you anymore
trvpical|😈💯 http://t.co/zhrsbrFWJ7
trvpical|7 billion people on this planet &amp; i have like 3 real friends
trvpical|"sometimes I care too much

sometimes I don't care enough."
trvpical|yup 😒 http://t.co/WXejsZfVb8
trvpical|need: more $$$ and more clothes
trvpical|"""are you okay?"" idk, good question"
trvpical|really tired of having to constantly second guess everyone's true intentions, like damn how hard is it to just keep it fucking real
trvpical|it is what it is, fuck what it was
trvpical|sometimes its nice to have people that actually understand u
trvpical|yess http://t.co/UL8iNhCtDn
trvpical|happy and sad at the same damn time
trvpical|do u ever feel scared about the future but at the same time couldn’t careless bc same
trvpical|this explains everything.. http://t.co/wS4hiFeJYH
trvpical|always overthinking no matter how good or bad my day is
trvpical|mood: http://t.co/j7oSECQD5t
trvpical|somewhere between leave me the fuck alone and pay attention to me
trvpical|"stuck between 
i wanna get my shit together 
and life's too short so fuck it ima do whatever"
trvpical|"follow me on tumblr 🌊
http://t.co/AG1kIT1KAF
http://t.co/AG1kIT1KAF http://t.co/A5alug2tx7"
trvpical|somewhere between i like being alone and i hate feeling lonely
trvpical|😊 http://t.co/Ukywgo861S
trvpical|sleep doesn’t relieve my exhaustion anymore
trvpical|its almost 2015 and i'm still a piece of shit
trvpical|my mind is somewhere else
trvpical|"how i talk: 
25% swearing 
25% sarcasm 
50% a combination of both"
trvpical|i need new clothes
trvpical|ppl make me so fucking mad sometimes but then i realize there's no point of getting mad cause i don't give a flying fuck about u
trvpical|partynextdoor type of night
trvpical|if u push me away i problably wont come back
trvpical|somewhere between getting my shit together and causing more trouble
trvpical|keep ur shit lowkey and watch ur life get better
trvpical|fucked up, but it's life i guess
trvpical|💯 http://t.co/MBQBSnhfFH
trvpical|i have no interest in temporary people
trvpical|somewhere between try harder &amp; why bother
trvpical|i feel like no one texts me anymore but really i just dont reply
trvpical|not sad, not happy, kinda blah
trvpical|maybe it was a mistake cutting everyone off to make one person feel special
trvpical|some people need to realize that there are days when ur not in the mood to talk or interact with anyone but it's nothing personal
trvpical|2014 taught me that you outgrow people and it's OK
trvpical|"Black Friday sale.
my house.
u n me.
all clothes will be 100% off."
trvpical|no fucks given november
trvpical|my life in a gif http://t.co/1h7Jj29rOj
trvpical|i need more $$$ and less problems
trvpical|i'm very nice but also an asshole, it all depends on how u treat me
trvpical|"my life is one big ""wow ok"""
trvpical|such a shitty day
trvpical|sometimes u have to forget what u feel and remember what u deserve
trvpical|idc who u are if u fuck me over i won't fuck with u anymore
trvpical|sometimes u meet a person and u just click. ur comfortable with them and u don’t have to pretend to be anyone or anything
trvpical|what that mind do?
trvpical|most accurate shit ive ever read http://t.co/0Cfojd8Z7o
trvpical|keep it real with me from the start or don't fuck with me at all
trvpical|u'll end up pretty disappointed if u think everyone has the same heart as u do
trvpical|IDFWU tho
trvpical|i swear i fuck with myself so heavy
trvpical|loyalty is priceless
trvpical|HER CHILD ONLY A YEAR OLD AND SHE ALREADY PLANNING HER FUTURE HOE ACTIVITIES
trvpical|IM OUT BRUH.. SMH http://t.co/F942JoVdH8
trvpical|i hope ur day is as nice as ur butt
trvpical|🙌 http://t.co/FxyFP3F6dQ
trvpical|if we break up or stop being friends your secrets are still my secrets, i'll stick to my word regardless
trvpical|"today: horny
tomorrow: horny
next week: horny
next month: horny
next year: horny
next life: horny"
