User|Tweet
HannahMeloche|We all like a little mystery
HannahMeloche|You guys I lost my chance I vlogged about it tho HEHE wow that was SURREAL
HannahMeloche|Katherine from cimorelli just passed me lol what is she doing in my town?? I wrote a paper on cimorelli in elementa… https://t.co/y4VXOMyTsZ
HannahMeloche|How cool is it that we get a reset button every single day
HannahMeloche|I was Hannah Montana for Halloween when I was 6 years old and some kid ripped of my Hannah wig and I cried for the… https://t.co/zhuXZyIw4a
HannahMeloche|@emmachambie thanks for participating... sis
HannahMeloche|@EllieThumann Last time I checked the gc I was the 2nd to last one to respond!!! I just saw your text tho. Awkward… https://t.co/MeYNYEJXh2
HannahMeloche|Caption this https://t.co/FO0SICXaSz
HannahMeloche|crazy how much happier sunshine and green trees make us!
HannahMeloche|"when you've explained it 5 times and they still go ""i'm confused"" https://t.co/6T7bi7U5Sn"
HannahMeloche|@itslucawhitaker no luca. i love it. i'm concerned you didn't choose the right job... forget youtube. live art broa… https://t.co/ZHysH14f51
HannahMeloche|@itslucawhitaker should i be concerned
HannahMeloche|not being on your phone or on social media is beyond refreshing
HannahMeloche|"may 22nd: national emma chambie day 

happy 17th best friend you mean so much to me and so many others. keep being… https://t.co/ojKlyxt3j0"
HannahMeloche|@EllieThumann Yes. I had it sophomore year. It only gets worse. Going to be a bumpy ride. Buckle up and hold on Ell… https://t.co/2gBOH1V2EZ
HannahMeloche|💛💛💛 happy I make you happy :,) https://t.co/7MJ7Rkri92
HannahMeloche|@EllieThumann Trust me I ain’t yo momma yet. Sis.
HannahMeloche|I’ll be a senior next year... like? Are you serious? This isn’t okay? Who said this was okay? Where did my childhood go???
HannahMeloche|@Juliaaseaton22 So I’ll take that as a compliment
HannahMeloche|@martifishkinnnn Custom made designer. Don’t even bother.
HannahMeloche|With surprises it doesn’t matter if you’re the one surprising or being surprised cause everyone wins
HannahMeloche|Video requests?
HannahMeloche|@emmachambie he says don’t get your hopes too high
HannahMeloche|@itslucawhitaker And I definitely am obsessed with it
HannahMeloche|minus the cig in her hand
HannahMeloche|How I’m tryna b rn https://t.co/bh8CtT8YXm
HannahMeloche|I cannot wait for beach days
HannahMeloche|It’s 11:45 on a school night and I’m getting ready for bed when I hear out of nowhere “Do you think it’s safe to pl… https://t.co/DvfqtV0dZR
HannahMeloche|You’re stronger than you think
HannahMeloche|PROM 2018 ❤️ https://t.co/LD846tRij6
HannahMeloche|who are you and what are you doing in my swamp
HannahMeloche|i make myself laugh the hardest out of anyone and i'm okay with that!!! which also makes me a little concerned but i'm just gonna go with it
HannahMeloche|@emmachambie I will too. Sis. Still wanna get ready together and get pics before tho?
HannahMeloche|@emmachambie Fight to the death for the crown.
HannahMeloche|"""Someday, you'll be looking back on your life. At the memories, this is gonna be one of those nights."" https://t.co/Qtto0ro3cU"
HannahMeloche|Aw that must stink to have that much hate in your heart you hate someone you’ve never talked to and hasn’t done a s… https://t.co/IY9KrqeGsG
HannahMeloche|@emmachambie 🤣🤣🤣
HannahMeloche|Got ready early for once and had time to take photos?? Very rare https://t.co/HZaLDQgu96
HannahMeloche|I’m actually so weird I just keep it on the DL
HannahMeloche|"“Your life is made of two dates and a dash. Make the most of the dash.”

My math class thought this would be a good… https://t.co/I58Seb9UPv"
HannahMeloche|But the real question is why can we still not change our snapchat usernames??
HannahMeloche|“Like a rose in a patch of weeds”
HannahMeloche|What you put out is what your going to receive... it all comes around that’s just how it be
HannahMeloche|Embrace everything that makes you different
HannahMeloche|Uh huh honey https://t.co/mQjuDa0oqQ
HannahMeloche|Make your playlist so good you’re too busy pretending to be in a music video to even think about your phone
HannahMeloche|@margot__lee sorry margot lee not everyone has that 😩
HannahMeloche|I wish there was a place in town where everyone hung out like pops in riverdale.... what a concept
HannahMeloche|I love home
HannahMeloche|@emmachambie Jokes on you I was hot, a tumblr queen, and I still ain’t dead honey 😚👑😜✌🏼 https://t.co/oHIdbGIH8l
HannahMeloche|Missing my second family https://t.co/NNZc9fiu2K
HannahMeloche|Every time I see her I just think of the game plan and I ain’t even sorry about it https://t.co/1OxR4V2PMC
HannahMeloche|Only YOU can make things happen
HannahMeloche|"Texting someone 

“Hey”

And then getting 

“Hi”

Is not a big deal at all but it’s like WHY DON’T YOU LOVE ME"
HannahMeloche|@AdelaineMorin *reads this tweet at 4:20*
HannahMeloche|I love when you’re sick but are forced to go to school bc you can’t afford to miss another day
HannahMeloche|Not a fan of the feeling when you actually notice yourself growing up... on occasions it’s okay. Really depends. Emotional either way.
HannahMeloche|@emmachambie @EllieThumann @yourfriendandre All I have to say is... haters are my motivators 🙈😍😘
HannahMeloche|Guess the popsicle flavor 😛 https://t.co/fBWfmDFv5T
HannahMeloche|@EllieThumann You little fricker
HannahMeloche|I think the fan girl in me is about dead after repeatedly seeing the magcon boys at Coachella less then 20 feet away from me
HannahMeloche|I have lost 3 pairs of earbuds in the past month... I am now going to buy another one Idk how this happens!!
HannahMeloche|Oops I wonder how many photos I’ve  accidentally photobombed at Coachella
HannahMeloche|@Elisa20202020 HAHAHA OMG thank you but I mean
HannahMeloche|@AnnaSlastnykh LOL SEE I DONT KNOW HOW TO RESPOND TO THAT
HannahMeloche|“You’re so lucky” is a compliment and yes I’m beyond grateful but at the same time I worked for it ya know?
HannahMeloche|I’m so awkward and weird but I kinda love it
HannahMeloche|Love will do things to ya dood
HannahMeloche|Me realizing I’m really going to Coachella and this isn’t a drill https://t.co/flLM8eqIC4
HannahMeloche|Anyone else hide their things in stores instead of putting them on hold bc that’s just too much work...?
HannahMeloche|Waiting for the day they play “Gods Plan” in church
HannahMeloche|Pls tell me why some people continue to give you dirty looks AFTER you smile at them???
HannahMeloche|@emmachambie How are you with Ellie again?
HannahMeloche|@EllieThumann @emmachambie Soul sisters. Girdie girls until the day we die.
HannahMeloche|If ur not dancing in the dressing room while trying on new clothes I’m sorry but ur not buying anything
HannahMeloche|@heartIessfooI IM NOT GOING IM SO SAD I LOVE YOU
HannahMeloche|You know you’re in love when you wanna screen shot every snap they send
HannahMeloche|Singing in the car with your best friends is a whole new level of happiness
HannahMeloche|@emmachambie I’m like really blushin hardcore over here
HannahMeloche|@emmachambie Woah woah woah then why do you text me “heyyyy”? Care to explain??
HannahMeloche|I absolutely love hanging out with other people who like to take pictures. Really appreciate you.
HannahMeloche|My sister is so beautiful she literally walks out of the hotel and someone stops and goes “oh wow... you’re so beautiful!”
HannahMeloche|1 more state until I’ve been to all 50 states
HannahMeloche|I love spring break everyone is so much happier out of school
HannahMeloche|Stay true to yourself and everything will work out... I really do believe that
HannahMeloche|Bless up after spring break school starts going by so fast
HannahMeloche|"No tea no shade but...

I can’t remember the last time I had drama in my life.

If you can cut toxic people out of… https://t.co/374w3pGEJF"
HannahMeloche|@emmachambie You have always been such the comedian 🤣 I would have revined.
HannahMeloche|I wish this wasn’t so relatable https://t.co/sk0BQxIcuG
HannahMeloche|Mind blowing how much someone can grow in a year
HannahMeloche|Showing your love and appreciation for someone says so much more than actually saying it
HannahMeloche|@EllieThumann I love you
HannahMeloche|"Eating a clean breakfast
Hard workout
Quick shower

^ best morning routine for a productive day on the weekends 🤩"
HannahMeloche|@emmachambie I just couldn’t take it any more.
HannahMeloche|I have more internet friends then school friends and i’m NOT complaining about it
HannahMeloche|"The future has so much opportunity.

It’s exciting but also scares me - there’s so many different ways you could go… https://t.co/da3zg8g37v"
HannahMeloche|"1. Wake up grateful
2. Have a great day"
HannahMeloche|Dreamy earth child vibes 🌷☁️ ALSO I’m giving away a $200 #JCPenney gift card to help you get ready for prom! Check… https://t.co/4MTa2ZWO0S
HannahMeloche|Surround yourself with people who know your worth. You don't need too many people to make you happy, just a few rea… https://t.co/FYCJphFtK5
HannahMeloche|Day light savings is SAVING ME. Summer and warmer weather are just around the corner 😍
HannahMeloche|Always a little more tired on Tuesday mornings
HannahMeloche|Would you want to be on a reality TV show?
HannahMeloche|I’m so bad about hiding my emotions wow
HannahMeloche|"Dear my fellow school mates,

As much as I would love to look fabulous everyday for you I’m sorry but it has come t… https://t.co/aQZmwokec1"
HannahMeloche|I always wonder how other people see life
HannahMeloche|@coldwolfhard I love this you’re so talented
HannahMeloche|"I hate getting up in the mornings but I love mornings. 
Does this mean I am or am not a morning person?"
HannahMeloche|I literally get angry when my friends don’t see how fabulous they really are??? You are cute and I need you to KNOW THIS.
HannahMeloche|Am I the only one who feels like the back of the plane is going to smash into the runway while taking off?? I get concerned every time
HannahMeloche|@emmachambie He approves the selfie. Thumbs up. https://t.co/zy2pJeIqcJ
HannahMeloche|Let’s make the most out of this life am I right or am I right people!!!
HannahMeloche|If you can’t find the sunshine be the sunshine
HannahMeloche|The only way I will shave my legs is sitting down on the shower floor I’m probably just too lazy but how do people… https://t.co/vTIE5HRI9q
HannahMeloche|Hawaii and you are the best present I could have ever received 🌈🤙🏼💛 https://t.co/hSGvuY0vF5
HannahMeloche|Birthdays are amazing. There’s a lot of pressure to make it the way day ever but so far it has been!!! Thanks for the birthday wishes :,))))
HannahMeloche|WHAT A WONDERFUL LIFE
HannahMeloche|Ava and I stayed up until 3:30am editing when in reality it’s 8:30 at home... I don’t know why jet lag doesn’t work on me and I love it
HannahMeloche|I’m 16 but I turn 17 in 2 days... ya know just easier to say 😛 https://t.co/Nhbf2s5qON
HannahMeloche|Thank goodness my little 13 year old self kept grinding cause the 17 year old self is extremely grateful
HannahMeloche|📍Oahu, Hawai’i https://t.co/82aKywVWS7
HannahMeloche|I always pray before my flight takes off. Today is my first flight praying alone. Just a “wow they grow up so fast”… https://t.co/uSJeCmzsmV
HannahMeloche|Blastin off to Hawaii in 5 hours
HannahMeloche|Bruh 2010 was 8 years ago that’s cray cray
HannahMeloche|Some girl just came up to me and started complimenting my outfit then told me I should come work at pacsun with her. I’m so flattered
HannahMeloche|"If you think someone looks nice SAY SO
If you don’t like something SPEAK UP
If you’re passionate about something DO… https://t.co/FWD2OsNbZH"
